Zip,State,Municipality,Metro,County ,Year,Value,Population
27291,NC,Leasburg,0,Caswell County,2017,184677.0261,1807
27292,NC,Lexington,"Winston-Salem, NC",Davidson County,2017,122407.1386,39860
27295,NC,Lexington,"Winston-Salem, NC",Davidson County,2017,147633.2168,37883
27298,NC,Liberty,"Greensboro-High Point, NC",Randolph County,2017,146118.2886,10012
27299,NC,Linwood,"Winston-Salem, NC",Davidson County,2017,121202.7751,5712
27301,NC,0,"Greensboro-High Point, NC",Guilford County,2017,153085.1706,8514
27302,NC,Mebane,"Burlington, NC",Alamance County,2017,195436.796,30391
27305,NC,Milton,0,Caswell County,2017,89760.71738,1691
27306,NC,Mount Gilead,0,Montgomery County,2017,130486.747,6327
27310,NC,Oak Ridge,"Greensboro-High Point, NC",Guilford County,2017,348878.1707,7285
27311,NC,Pelham,0,Caswell County,2017,99861.97487,3476
27312,NC,Pittsboro,"Durham-Chapel Hill, NC",Chatham County,2017,322660.7183,19776
27313,NC,Pleasant Garden,"Greensboro-High Point, NC",Guilford County,2017,167214.2476,6925
27314,NC,Prospect Hill,0,Caswell County,2017,172863.8923,1109
27315,NC,Providence,0,Caswell County,2017,122646.2858,2114
27316,NC,Ramseur,"Greensboro-High Point, NC",Randolph County,2017,129011.8436,7380
27317,NC,Randleman,"Greensboro-High Point, NC",Randolph County,2017,146439.6331,16215
27320,NC,Reidsville,"Greensboro-High Point, NC",Rockingham County,2017,120549.7069,38724
27325,NC,Robbins,"Pinehurst-Southern Pines, NC",Moore County,2017,84452.4282,6523
27326,NC,Ruffin,"Greensboro-High Point, NC",Rockingham County,2017,121441.5822,2963
27330,NC,Sanford,"Sanford, NC",Lee County,2017,131541.3553,39532
27332,NC,Sanford,"Sanford, NC",Lee County,2017,153485.3462,31425
27341,NC,Seagrove,"Greensboro-High Point, NC",Randolph County,2017,134976.4329,5830
27343,NC,Semora,"Durham-Chapel Hill, NC",Person County,2017,334317.667,1407
27344,NC,Siler City,"Durham-Chapel Hill, NC",Chatham County,2017,143124.6108,18865
27349,NC,0,"Burlington, NC",Alamance County,2017,156360.9532,5545
27350,NC,Sophia,"Greensboro-High Point, NC",Randolph County,2017,159463.567,6575
27355,NC,Staley,"Greensboro-High Point, NC",Randolph County,2017,149829.9918,2470
27356,NC,Star,0,Montgomery County,2017,88469.50433,2952
27357,NC,Stokesdale,"Greensboro-High Point, NC",Rockingham County,2017,202315.3819,7774
27358,NC,Summerfield,"Greensboro-High Point, NC",Guilford County,2017,305733.7064,15084
27360,NC,Thomasville,"Winston-Salem, NC",Davidson County,2017,121223.3202,45720
27370,NC,Trinity,"Greensboro-High Point, NC",Randolph County,2017,157895.8966,14551
27371,NC,Troy,0,Montgomery County,2017,109928.0998,8848
27376,NC,West End,"Pinehurst-Southern Pines, NC",Moore County,2017,221480.733,9324
27377,NC,Whitsett,"Greensboro-High Point, NC",Guilford County,2017,174500.1697,8643
27379,NC,Yanceyville,0,Caswell County,2017,96143.53042,5798
27401,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,65876.33191,21650
27403,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,130450.6286,22417
27405,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,99925.72646,48541
27406,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,114634.7304,61797
27407,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,129086.8715,49684
27408,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,209733.6415,18276
27409,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,147742.3035,17307
27410,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,221057.4031,55981
27455,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,2017,219640.6416,28514
27501,NC,Angier,"Fayetteville, NC",Harnett County,2017,173500.1574,20978
27502,NC,Apex,"Raleigh-Cary, NC",Wake County,2017,338126.9349,38104
27503,NC,Bahama,"Durham-Chapel Hill, NC",Durham County,2017,250344.562,6056
27504,NC,Benson,"Raleigh-Cary, NC",Johnston County,2017,158243.2136,15435
27505,NC,Broadway,"Fayetteville, NC",Harnett County,2017,152920.347,6066
27507,NC,Bullock,"Henderson, NC",Vance County,2017,132548.1997,1544
27508,NC,Bunn,"Raleigh-Cary, NC",Franklin County,2017,119332.3607,1434
27509,NC,Butner,"Durham-Chapel Hill, NC",Granville County,2017,131366.5323,6047
27510,NC,Carrboro,"Durham-Chapel Hill, NC",Orange County,2017,281523.2263,15397
27511,NC,Cary,"Raleigh-Cary, NC",Wake County,2017,268316.6767,34916
27513,NC,Cary,"Raleigh-Cary, NC",Wake County,2017,326788.0018,44491
27514,NC,Chapel Hill,"Durham-Chapel Hill, NC",Orange County,2017,435862.927,31659
27516,NC,Carrboro,"Durham-Chapel Hill, NC",Orange County,2017,354904.7513,41460
27517,NC,Chapel Hill,"Durham-Chapel Hill, NC",Orange County,2017,409199.8201,24162
27518,NC,Cary,"Raleigh-Cary, NC",Wake County,2017,415545.2911,20506
27519,NC,Cary,"Raleigh-Cary, NC",Wake County,2017,418518.5429,52464
27520,NC,Clayton,"Raleigh-Cary, NC",Johnston County,2017,178317.1529,40116
27521,NC,Coats,"Fayetteville, NC",Harnett County,2017,125831.9627,6237
27522,NC,Creedmoor,"Durham-Chapel Hill, NC",Granville County,2017,172103.5841,11989
27523,NC,Apex,"Raleigh-Cary, NC",Wake County,2017,425959.7015,11310
27524,NC,Four Oaks,"Raleigh-Cary, NC",Johnston County,2017,147510.0335,13936
27525,NC,Franklinton,"Raleigh-Cary, NC",Franklin County,2017,182250.0225,14736
27526,NC,Fuquay Varina,"Raleigh-Cary, NC",Wake County,2017,256545.8919,44970
27527,NC,Clayton,"Raleigh-Cary, NC",Johnston County,2017,238294.8419,22798
27529,NC,Garner,"Raleigh-Cary, NC",Wake County,2017,210353.6715,47683
27530,NC,Goldsboro,"Goldsboro, NC",Wayne County,2017,109921.0665,38928
27534,NC,Goldsboro,"Goldsboro, NC",Wayne County,2017,133106.0751,32727
27536,NC,Henderson,"Henderson, NC",Vance County,2017,57292.7366,16574
27537,NC,Henderson,"Henderson, NC",Vance County,2017,133075.0609,24666
27539,NC,Apex,"Raleigh-Cary, NC",Wake County,2017,365938.1452,22303
27540,NC,Holly Springs,"Raleigh-Cary, NC",Wake County,2017,336175.0096,35890
27541,NC,Hurdle Mills,"Durham-Chapel Hill, NC",Person County,2017,184856.3022,4066
27542,NC,Kenly,"Raleigh-Cary, NC",Johnston County,2017,131271.3103,9813
27544,NC,Kittrell,"Henderson, NC",Vance County,2017,141864.7355,4667
27545,NC,Knightdale,"Raleigh-Cary, NC",Wake County,2017,202157.9046,26344
27546,NC,Lillington,"Fayetteville, NC",Harnett County,2017,166085.1748,20838
27549,NC,Louisburg,"Raleigh-Cary, NC",Franklin County,2017,153793.9097,24308
27551,NC,Macon,0,Warren County,2017,208550.6665,1755
27553,NC,Manson,"Henderson, NC",Vance County,2017,154508.7218,2404
27557,NC,Middlesex,"Rocky Mount, NC",Nash County,2017,132703.1322,6972
27559,NC,Moncure,"Durham-Chapel Hill, NC",Chatham County,2017,231170.2413,2330
27560,NC,Morrisville,"Raleigh-Cary, NC",Wake County,2017,311656.6959,30820
27562,NC,New Hill,"Raleigh-Cary, NC",Wake County,2017,362103.9128,1660
27563,NC,Norlina,0,Warren County,2017,0,5207
27565,NC,Oxford,"Durham-Chapel Hill, NC",Granville County,2017,129566.6534,24609
27569,NC,Princeton,"Raleigh-Cary, NC",Johnston County,2017,145401.3704,7769
27571,NC,Rolesville,"Raleigh-Cary, NC",Wake County,2017,308187.452,6125
27572,NC,Rougemont,"Durham-Chapel Hill, NC",Person County,2017,189337.4368,7070
27573,NC,Roxboro,"Durham-Chapel Hill, NC",Person County,2017,96120.48823,11203
27574,NC,Roxboro,"Durham-Chapel Hill, NC",Person County,2017,131176.6743,14444
27576,NC,Selma,"Raleigh-Cary, NC",Johnston County,2017,131660.2305,17251
27577,NC,Smithfield,"Raleigh-Cary, NC",Johnston County,2017,147205.4636,24351
27581,NC,Oxford,"Durham-Chapel Hill, NC",Granville County,2017,158525.8771,4941
27583,NC,Timberlake,"Durham-Chapel Hill, NC",Person County,2017,170636.3542,6755
27587,NC,Wake Forest,"Raleigh-Cary, NC",Wake County,2017,309997.9936,64368
27589,NC,Warrenton,0,Warren County,2017,90000.35233,8200
27591,NC,Wendell,"Raleigh-Cary, NC",Wake County,2017,197998.1452,19984
27592,NC,Willow Spring,"Raleigh-Cary, NC",Johnston County,2017,216987.0741,16186
27596,NC,Youngsville,"Raleigh-Cary, NC",Franklin County,2017,225806.0634,18791
27597,NC,Zebulon,"Raleigh-Cary, NC",Wake County,2017,188904.2402,23922
27601,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,283483.1323,10061
27603,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,230886.7044,53693
27604,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,186331.5269,46908
27605,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,439516.1282,5069
27606,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,272586.1581,46321
27607,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,404305.4383,29067
27608,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,574577.1485,11343
27609,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,310525.7119,33103
27610,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,158454.5896,75991
27612,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,337115.7972,37384
27613,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,353151.8553,43484
27614,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,400047.8315,33242
27615,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,321610.3625,42863
27616,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,203754.2105,52679
27617,NC,Raleigh,"Raleigh-Cary, NC",Wake County,2017,286757.8716,18380
27701,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,219114.1054,23027
27703,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,205329.7207,49816
27704,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,152210.1229,37522
27705,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,262805.138,49426
27707,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,223904.7558,51022
27712,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,220886.9663,21168
27713,NC,Durham,"Durham-Chapel Hill, NC",Durham County,2017,231521.778,52711
27801,NC,Rocky Mount,"Rocky Mount, NC",Edgecombe County,2017,48569.20341,20279
27803,NC,Rocky Mount,"Rocky Mount, NC",Nash County,2017,100902.4577,19187
27804,NC,Rocky Mount,"Rocky Mount, NC",Nash County,2017,116339.4633,29804
27805,NC,Aulander,0,Hertford County,2017,58758.29902,4053
27806,NC,Aurora,"Washington, NC",Beaufort County,2017,83608.11309,2666
27807,NC,Bailey,"Rocky Mount, NC",Nash County,2017,134074.9656,6786
27808,NC,Bath,"Washington, NC",Beaufort County,2017,228357.619,1810
27809,NC,0,"Rocky Mount, NC",Nash County,2017,119949.6527,4702
27810,NC,Belhaven,"Washington, NC",Beaufort County,2017,138744.0963,4510
27812,NC,Bethel,"Rocky Mount, NC",Edgecombe County,2017,68989.13305,2735
27813,NC,Wilson,"Wilson, NC",Wilson County,2017,85525.83172,770
27814,NC,Blounts Creek,"Washington, NC",Beaufort County,2017,127941.2277,2162
27816,NC,Castalia,"Raleigh-Cary, NC",Franklin County,2017,117759.4573,2373
27817,NC,0,"Washington, NC",Beaufort County,2017,191913.1526,7129
27820,NC,Conway,"Roanoke Rapids, NC",Northampton County,2017,67103.7541,2598
27822,NC,Elm City,"Wilson, NC",Wilson County,2017,118969.1423,8508
27823,NC,Enfield,"Roanoke Rapids, NC",Halifax County,2017,36719.70307,8225
27824,NC,Engelhard,0,Hyde County,2017,116765.4248,2012
27826,NC,Fairfield,0,Hyde County,2017,123593.7238,1156
27828,NC,Farmville,"Greenville, NC",Pitt County,2017,107448.7743,8745
27829,NC,0,"Greenville, NC",Pitt County,2017,97718.49735,1586
27830,NC,0,"Goldsboro, NC",Wayne County,2017,94576.22992,4685
27831,NC,Gaston,"Roanoke Rapids, NC",Northampton County,2017,54746.24219,3487
27832,NC,Gaston,"Roanoke Rapids, NC",Northampton County,2017,81183.57156,2759
27834,NC,Greenville,"Greenville, NC",Pitt County,2017,113845.4927,57038
27837,NC,Grimesland,"Greenville, NC",Pitt County,2017,168142.3207,6168
27839,NC,Halifax,"Roanoke Rapids, NC",Halifax County,2017,0,3503
27840,NC,0,0,Martin County,2017,0,517
27842,NC,Henrico,"Roanoke Rapids, NC",Northampton County,2017,398933.8047,1456
27843,NC,0,0,Martin County,2017,47329.97453,1112
27844,NC,Hollister,"Roanoke Rapids, NC",Halifax County,2017,0,3235
27845,NC,0,"Roanoke Rapids, NC",Northampton County,2017,65901.24955,2883
27846,NC,Jamesville,0,Martin County,2017,79658.53154,3247
27847,NC,Kelford,0,Bertie County,2017,0,701
27849,NC,Lewiston Woodville,0,Bertie County,2017,0,1523
27850,NC,Littleton,"Roanoke Rapids, NC",Halifax County,2017,165451.3592,6907
27851,NC,Lucama,"Wilson, NC",Wilson County,2017,103137.322,5329
27852,NC,Pinetops,"Rocky Mount, NC",Edgecombe County,2017,86637.05266,3399
27853,NC,Conway,"Roanoke Rapids, NC",Northampton County,2017,76095.13032,243
27855,NC,Murfreesboro,0,Hertford County,2017,82096.27874,5862
27856,NC,Nashville,"Rocky Mount, NC",Nash County,2017,141910.345,16555
27857,NC,0,0,Martin County,2017,76740.88771,946
27858,NC,Greenville,"Greenville, NC",Pitt County,2017,167034.2203,58874
27860,NC,Pantego,0,Washington County,2017,80864.20402,1760
27862,NC,Pendleton,"Roanoke Rapids, NC",Northampton County,2017,95896.70009,649
27863,NC,Pikeville,"Goldsboro, NC",Wayne County,2017,133809.4398,12974
27864,NC,Pinetops,"Rocky Mount, NC",Edgecombe County,2017,75240.79151,4904
27866,NC,Pleasant Hill,"Roanoke Rapids, NC",Northampton County,2017,82705.49883,785
27869,NC,Rich Square,"Roanoke Rapids, NC",Northampton County,2017,48227.77215,1933
27870,NC,Roanoke Rapids,"Roanoke Rapids, NC",Halifax County,2017,67904.83705,26033
27871,NC,0,0,Martin County,2017,64564.74084,4416
27872,NC,Roxobel,0,Bertie County,2017,0,379
27874,NC,Scotland Neck,"Roanoke Rapids, NC",Halifax County,2017,43816.49911,3991
27875,NC,Scranton,0,Hyde County,2017,137126.7048,592
27876,NC,Seaboard,"Roanoke Rapids, NC",Northampton County,2017,57289.10644,1386
27880,NC,Sims,"Wilson, NC",Wilson County,2017,164144.8627,2886
27882,NC,Spring Hope,"Rocky Mount, NC",Nash County,2017,113589.4264,7584
27883,NC,Stantonsburg,"Wilson, NC",Wilson County,2017,92822.41851,3286
27884,NC,Stokes,"Greenville, NC",Pitt County,2017,115745.0211,1189
27885,NC,Swanquarter,0,Hyde County,2017,116651.6282,1044
27886,NC,Tarboro,"Rocky Mount, NC",Edgecombe County,2017,84836.03235,20624
27888,NC,Walstonburg,0,Greene County,2017,102256.0733,2461
27889,NC,Washington,"Washington, NC",Beaufort County,2017,129195.9688,27016
27890,NC,Weldon,"Roanoke Rapids, NC",Halifax County,2017,32462.83043,2461
27891,NC,Whitakers,"Rocky Mount, NC",Nash County,2017,80208.32502,5232
27892,NC,Williamston,0,Martin County,2017,79142.18373,14109
27893,NC,Wilson,"Wilson, NC",Wilson County,2017,78153.69554,38981
27896,NC,Wilson,"Wilson, NC",Wilson County,2017,153173.8903,20746
27897,NC,Woodland,"Roanoke Rapids, NC",Northampton County,2017,59373.11617,2073
27909,NC,Elizabeth City,"Elizabeth City, NC",Pasquotank County,2017,140636.2289,39577
27910,NC,Ahoskie,0,Hertford County,2017,71084.70173,12015
27915,NC,0,"Kill Devil Hills, NC",Dare County,2017,320455.8269,848
27916,NC,Aydlett,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,244687.8141,951
27917,NC,Barco,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,0,909
27919,NC,Belvidere,"Elizabeth City, NC",Perquimans County,2017,140961.7802,1093
27920,NC,Frisco,"Kill Devil Hills, NC",Dare County,2017,267921.4467,1443
27921,NC,Camden,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County,2017,230541.3217,5041
27923,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,0,600
27924,NC,0,0,Bertie County,2017,46430.31504,3275
27925,NC,Columbia,0,Tyrrell County,2017,114674.0087,3934
27926,NC,Corapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2017,155917.9942,1572
27927,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,547150.1843,771
27928,NC,Creswell,0,Washington County,2017,94495.54816,1822
27929,NC,Currituck,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,285158.8266,1405
27932,NC,Edenton,0,Chowan County,2017,141299.473,12246
27935,NC,Eure,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2017,141232.0165,1648
27936,NC,Frisco,"Kill Devil Hills, NC",Dare County,2017,297505.9035,976
27937,NC,Gates,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2017,141457.7044,4426
27938,NC,Gatesville,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2017,134633.3123,1441
27939,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,205866.5131,2300
27941,NC,Harbinger,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,255111.6723,613
27943,NC,Hatteras,"Kill Devil Hills, NC",Dare County,2017,365173.219,395
27944,NC,0,"Elizabeth City, NC",Perquimans County,2017,162111.5759,11944
27946,NC,Hobbsville,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2017,140187.9603,1088
27947,NC,Poplar Branch,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,181594.5275,1610
27948,NC,0,"Kill Devil Hills, NC",Dare County,2017,273550.7106,11114
27949,NC,Southern Shores,"Kill Devil Hills, NC",Dare County,2017,450744.8163,7304
27950,NC,Knotts Island,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,223875.3851,2156
27953,NC,0,"Kill Devil Hills, NC",Dare County,2017,178776.707,1085
27954,NC,Manteo,"Kill Devil Hills, NC",Dare County,2017,289818.6913,7161
27956,NC,Maple,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,0,500
27957,NC,Merry Hill,0,Bertie County,2017,57686.64879,1464
27958,NC,Moyock,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,294868.5218,10402
27959,NC,0,"Kill Devil Hills, NC",Dare County,2017,410564.7456,2868
27962,NC,Plymouth,0,Washington County,2017,68323.64451,7592
27964,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,228173.252,638
27965,NC,Aydlett,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,0,669
27966,NC,0,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,218279.7086,958
27968,NC,Rodanthe,"Kill Devil Hills, NC",Dare County,2017,0,120
27970,NC,Roper,0,Washington County,2017,84084.17411,2928
27972,NC,Salvo,"Kill Devil Hills, NC",Dare County,2017,394046.6373,269
27973,NC,Shawboro,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2017,229114.1042,1118
27974,NC,Shawboro,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County,2017,163842.6026,1201
27976,NC,South Mills,"Virginia Beach-Norfolk-Newport News, VA-NC",Camden County,2017,242030.2891,3710
27978,NC,Stumpy Point,"Kill Devil Hills, NC",Dare County,2017,206584.6838,143
